username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
cleantecheye;2016-02-26 18:56;0;0;"Indian Railways Float 150MW Solar Tenders http:// ift.tt/1Q7Dteu #cleantech";;;#cleantech;"703209511792812032";https://twitter.com/cleantecheye/status/703209511792812032
UserPuller;2016-02-26 18:45;1;1;"12873/12874 is one of those neglected trains of Indian Railways , always late by at least 5 hrs @sureshpprabhu @RailMinIndia";;@sureshpprabhu @RailMinIndia;;"703206738334392320";https://twitter.com/UserPuller/status/703206738334392320
AshikOnFire;2016-02-26 18:39;0;0;"Ride along to know 20 amazing facts about the Indian Railways : With the railway budget hitting headlines t... http:// bit.ly/1QkgDOy ITH";;;;"703205305530785792";https://twitter.com/AshikOnFire/status/703205305530785792
ParagDr;2016-02-26 18:21;1;1;"b) Indian Railways auctioned scrap for almost Rs.3000 crores through an online auction that is transperant and therefore scam free. 3/n";;;;"703200720091086848";https://twitter.com/ParagDr/status/703200720091086848
pramodbagade1;2016-02-26 18:17;14;7;"Suresh Prabhu says Humsafar, Tejas and UDAY to be introduced by Indian Railways . #ModiBulletBudget http://www. financialexpress.com/photos/budget- gallery/216000/railway-budget-2016-new-trains-suresh-prabhu-says-humsafar-tejas-and-uday-to-be-introduced-by-indian-railways-check-indianrail-gov-in/ …";;;#ModiBulletBudget;"703199644872904708";https://twitter.com/pramodbagade1/status/703199644872904708
Evgenychern;2016-02-26 18:08;0;0;"Indian Railways to tender 150MW solar – https:// chernyavskiyblog.wordpress.com/2016/02/26/ind ian-railways-to-tender-150mw-solar …";;;;"703197356011835392";https://twitter.com/Evgenychern/status/703197356011835392
IndraniDG;2016-02-26 18:04;0;0;"Wow! Railway blankets washed once every two months http://www. thehindu.com/news/national/ govt-railway-blankets-washed-once-in-two-months/article8285328.ece … #IndianRailways #IncredibleIndia #Swachhbharatabhiyaan";;;#IndianRailways #IncredibleIndia #Swachhbharatabhiyaan;"703196533139767297";https://twitter.com/IndraniDG/status/703196533139767297
Howindialives;2016-02-26 18:03;0;1;"Blankets provided by #IndianRailways washed once in 2 mths; bedsheets, bedrolls, pillow covers washed everyday: govt http:// bit.ly/1R6O32T";;;#IndianRailways;"703196129006002181";https://twitter.com/Howindialives/status/703196129006002181
rajtoday;2016-02-26 18:02;5;5;"Indian Railways to get four new steam locos for Nilgiri Mountain Railway #RailBudget2016 @sureshpprabhu pic.twitter.com/f6nz3CWFHc";Mumbai, India;@sureshpprabhu;#RailBudget2016;"703195834230263808";https://twitter.com/rajtoday/status/703195834230263808
rajtoday;2016-02-26 17:55;0;2;"Indian Railways National University gets a start on @WesternRly #RailBudget2016 @sureshpprabhu pic.twitter.com/wlopxhLZhp";Mumbai, India;@WesternRly @sureshpprabhu;#RailBudget2016;"703194292555108352";https://twitter.com/rajtoday/status/703194292555108352
megh_raj;2016-02-26 17:52;0;0;"With solid grounds and strengthened foundation Indian Railways can achieve a lot more. Thats what railMinstry is trying to do this year";;;;"703193413299150848";https://twitter.com/megh_raj/status/703193413299150848
choutapelly;2016-02-26 17:48;0;0;"b) Indian Railways auctioned scrap for almost Rs.3000 crores through an online auction that is transperant and therefore scam free. #NoNews ?";Mumbai, India;;#NoNews;"703192306803838977";https://twitter.com/choutapelly/status/703192306803838977
PrathaBhardwaj;2016-02-26 17:46;0;2;"Hvng mixed feelings on #RailBudget2016 tht hw far sighted & feasible it is at d grass-roots level ,as I hv nvr travelled in Indian Railways .";;;#RailBudget2016;"703191816313503746";https://twitter.com/PrathaBhardwaj/status/703191816313503746
ay_yuck;2016-02-26 17:43;4;1;"Amit Shah says this is the second budget where rail fares haven't been hiked. Looks like Shah hasn't been keeping up with Indian railways .";;;;"703191169715417089";https://twitter.com/ay_yuck/status/703191169715417089
MobileTechHQ;2016-02-26 17:32;0;0;"Indian Railways partners with Google to offer Wi-Fi services at 400 stations in next two years http:// dlvr.it/KcjmGW";;;;"703188294440325124";https://twitter.com/MobileTechHQ/status/703188294440325124
updatesbot;2016-02-26 17:30;0;0;"Railway Budget 2016: Indian Railways to turn http:// megalegit.com/internet/railw ay-budget-2016-indian-railways-to-turn-smarter-with-apps-drone-technology/ … INTERNET- APPS #2016 #apps #budget FREE ADS CLASSIFIEDS ADVERTISE";;;#2016 #apps #budget;"703187856424984576";https://twitter.com/updatesbot/status/703187856424984576
samgold21;2016-02-26 17:28;27;6;"#ModiBulletBudget Happy Journey Indian Railways . Time to achieve never achieved in 67 yrs under @sureshpprabhu pic.twitter.com/igkY7OTTMD";;@sureshpprabhu;#ModiBulletBudget;"703187472964923393";https://twitter.com/samgold21/status/703187472964923393
samgold21;2016-02-26 17:23;9;1;"Best budget to take Indian Railways at next level. Caring for people across classes #ModiBulletBudget @sureshpprabhu";;@sureshpprabhu;#ModiBulletBudget;"703186209850335232";https://twitter.com/samgold21/status/703186209850335232
rithikaraj;2016-02-26 17:22;4;0;"#ModiBulletBudget Vision 2020 will make the Indian Railways free from capacity constraints with higher train speed, punctuality & safety.";;;#ModiBulletBudget;"703185884850458625";https://twitter.com/rithikaraj/status/703185884850458625
devshashi9;2016-02-26 17:22;0;0;"Terrible that @NDTVFood had to feature a foreign loco to share news of Indian Railways . https:// twitter.com/NDTVFood/statu s/703174643545305088 …";;@NDTVFood;;"703185880370929664";https://twitter.com/devshashi9/status/703185880370929664
zahir5672;2016-02-26 17:19;0;0;"A man advising to transform management of indian railways is totally ignored when Prabhu presented rail budget. https:// twitter.com/NITIAayog/stat us/703094162803961858 …";;;;"703185028763660289";https://twitter.com/zahir5672/status/703185028763660289
Anant_yo;2016-02-26 17:19;0;1;"did you just opposed d speeding of d Train just bcz it would make spitting out of d window difficult... WTF #IndianRailways #Budget2016";;;#IndianRailways #Budget2016;"703185015224414208";https://twitter.com/Anant_yo/status/703185015224414208
rithikaraj;2016-02-26 17:12;3;3;"Indian Railways ROCKS. Thanks to @sureshpprabhu . Former Railway Ministers SUCKS #ModiBulletBudget";;@sureshpprabhu;#ModiBulletBudget;"703183425167949826";https://twitter.com/rithikaraj/status/703183425167949826
indiaraillnews;2016-02-26 17:07;0;0;"List of Special Trains Today - Indian Railways -Special Trains on 26/02/2016 http:// bit.ly/1n1bdzw";;;;"703181998248972291";https://twitter.com/indiaraillnews/status/703181998248972291
indogspot;2016-02-26 17:03;1;1;"5 Things every pet owner expects from Indian Railways . Read here: http:// bit.ly/1QBuqiZ pic.twitter.com/8J73IU3klE";;;;"703180999992020993";https://twitter.com/indogspot/status/703180999992020993
twok3design;2016-02-26 16:55;0;0;"RT ⤷ #Awesome #socialmedia Ratan Tata to head Indian Railways ’ innovation committee http:// myeffecto.com/r/b98y_tp … http:// twitter.com/SocialEffecto/ status/703178899811741696 …";;;#Awesome #socialmedia;"703179155630850048";https://twitter.com/twok3design/status/703179155630850048
Krittivasm;2016-02-26 16:55;0;0;"That stinks! Blankets on Indian Railways washed once in two months. #SwachhBharat @htTweets http://www. hindustantimes.com/india/that-sti nks-railway-blankets-washed-once-in-two-months/story-oJozjXQAJ87nSnYnRxjfaK.html …";;@htTweets;#SwachhBharat;"703179001074847744";https://twitter.com/Krittivasm/status/703179001074847744
SocialEffecto;2016-02-26 16:54;0;0;"#Awesome #socialmedia Ratan Tata to head Indian Railways ’ innovation committee http:// myeffecto.com/r/b98y_tp pic.twitter.com/mY2GM9cZpp";;;#Awesome #socialmedia;"703178899811741696";https://twitter.com/SocialEffecto/status/703178899811741696
hostalworld;2016-02-26 16:51;0;0;"Railway Budget 2016: 5 reasons why we are looking forward to travelling by Indian Railways - http:// tinyurl.com/zv5zav4";;;;"703178154282602496";https://twitter.com/hostalworld/status/703178154282602496
goutamsahoo1983;2016-02-26 16:49;5;4;"@IndianRailways :) pic.twitter.com/bwf7eQCpBE";;@IndianRailways;;"703177541528502272";https://twitter.com/goutamsahoo1983/status/703177541528502272
91mobiles;2016-02-26 16:45;2;4;"Indian Railways partners with Google to offer Wi-Fi services at 400 stations in next two years http://www. 91mobiles.com/news/indian-ra ilway-wi-fi-400-stations-by-2017~131642.html …";;;;"703176525953110016";https://twitter.com/91mobiles/status/703176525953110016
NamoVision2020;2016-02-26 16:30;0;0;"#SureshPrabhu #RailwayBudget Railway minister Suresh Prabhu on Thursday announced that the Indian Railways will... http:// fb.me/4H6wpGhKu";;;#SureshPrabhu #RailwayBudget;"703172734667259905";https://twitter.com/NamoVision2020/status/703172734667259905
pv_tech;2016-02-26 16:24;2;1;"Indian Railways to tender 150MW solar http:// zpr.io/MQCC";;;;"703171220502503424";https://twitter.com/pv_tech/status/703171220502503424
ashscribe;2016-02-26 16:22;2;1;"#IndianRailways Bye to smelly toilets. But we still have blankets that were washed 2 mnths back to keep ur nose busy http:// thehindu.com/news/national/ govt-railway-blankets-washed-once-in-two-months/article8285328.ece …";;;#IndianRailways;"703170743362723840";https://twitter.com/ashscribe/status/703170743362723840
MrSolarCom;2016-02-26 16:19;0;1;"#Solar #News • Indian Railways to tender 150MW solar: India’s ministry of railways has is... http:// bit.ly/1Q7bcVa • #solarenergy #pv";;;#Solar #News #solarenergy #pv;"703170005475545088";https://twitter.com/MrSolarCom/status/703170005475545088
tweetzpah;2016-02-26 16:11;0;0;"*Now* Indian Railways : Users First. *Pre Suresh Prabhu* Indian Railways : Losers First.";;;;"703167952837738496";https://twitter.com/tweetzpah/status/703167952837738496
capariwar;2016-02-26 15:55;0;0;"NEW DELHI: Ever wondered why the blankets provided by the Indian railways during train journey stink at times? It... http:// fb.me/2EtwufQqq";;;;"703163871754739712";https://twitter.com/capariwar/status/703163871754739712
news_in_summary;2016-02-26 15:50;0;0;"Indian Railways : faith-based budgeting http://www. livemint.com/Money/4K3Wxb6M uf9pmFztI6WoqM/Indian-Railways-faithbased-budgeting.html … #ZippedNews http://www. zippednews.com/indian-railways";;;#ZippedNews;"703162698217861120";https://twitter.com/news_in_summary/status/703162698217861120
sonnygarewall;2016-02-26 15:43;0;1;"Me wishing I was on a @LondonMidland train whilst traveling in India #IndianRailways #Instagram pic.twitter.com/olTZSLxOco";;@LondonMidland;#IndianRailways #Instagram;"703160889105485824";https://twitter.com/sonnygarewall/status/703160889105485824
PanduitAP;2016-02-26 15:35;0;0;"RT @NAR : Indian Railways , the world's fourth-largest network, has been under-invested. @NAR http:// s.nikkei.com/1VIxKx1 pic.twitter.com/Filp3UKvMW";;@NAR @NAR;;"703158862774272002";https://twitter.com/PanduitAP/status/703158862774272002
rameshsethu;2016-02-26 15:32;10;3;"BJP's @HRajaBJP and @AseerAchary took charge in Indian Railways passenger committee pic.twitter.com/xhzZy8uqDq";;@HRajaBJP @AseerAchary;;"703158085481660417";https://twitter.com/rameshsethu/status/703158085481660417
