(array([14974,  2028,   339,   189,   188,   123,    37,     6]), 3)
(array([147, 131,  85,  27,  22,   4,   0,   0]), 3)
(array([14974,  5141,   958,   333,   189,    51,     7,     0]), 3)
(array([2028,   61,   59,   55,   50,   37,   30,    3]), 3)
(array([14974,  2028,   280,    46,    46,    32,    26,    15]), 3)
(array([101,  75,  61,  56,  37,  13,  11,   0]), 3)
(array([367, 366, 168,  37,  20,  18,   0,   0]), 3)
(array([2028,  252,  227,  177,   77,   48,   37,   25]), 3)
(array([14974,  5141,   958,    52,    24,     0,     0,     0]), 3)
(array([14974,  5141,   210,    51,    36,    18,     0,     0]), 3)
(array([14974,  5141,   188,    90,    19,    15,     1,     1]), 3)
(array([643, 335,  68,  37,   4,   3,   0,   0]), 3)
(array([14974,  5141,   571,   298,   240,   227,    34,    31]), 3)
(array([37, 27,  4,  1,  0,  0,  0,  0]), 3)
(array([656, 183,  53,  43,  40,   9,   5,   3]), 1)
(array([14974,  5141,   356,    31,    25,    24,     1,     0]), 3)
(array([14974,  2028,   251,   189,    37,    20,    19,     0]), 3)
(array([2028,   76,   75,   53,   37,    7,    1,    0]), 3)
(array([164,  79,  63,  44,  33,  29,  13,  13]), 3)
(array([14974,  5141,   485,   322,    39,    20,    18,    10]), 3)
(array([210,  83,  27,  24,  15,   2,   0,   0]), 3)
(array([367,  57,  27,  19,  10,   1,   0,   0]), 3)
(array([14974,  5141,    80,    17,     4,     2,     2,     1]), 3)
(array([269,  83,  37,  15,  12,  10,   8,   0]), 3)
(array([485, 339,  37,  22,  10,   0,   0,   0]), 3)
(array([17986,  2028,    49,    37,    24,    17,     4,     0]), 3)
(array([2028,  105,   32,    8,    4,    1,    1,    0]), 3)
(array([17986, 14974,  5141,   958,   126,     4,     0,     0]), 3)
(array([485,  61,  17,  10,   9,   6,   2,   0]), 3)
(array([366, 322,  39,  37,  22,   1,   1,   0]), 3)
(array([14974,  5141,   643,   224,    46,     3,     1,     0]), 3)
(array([2028,   37,   24,   18,    7,    0,    0,    0]), 3)
(array([17986,  2028,   339,    56,    45,    37,     0,     0]), 3)
(array([14974,  2028,   370,    74,    63,    37,    23,     8]), 3)
(array([5141, 2028,  339,  194,    5,    2,    2,    1]), 3)
(array([121,  27,   3,   3,   0,   0,   0,   0]), 3)
(array([656,  48,   0,   0,   0,   0,   0,   0]), 1)
(array([14974,  5141,   958,   374,   314,    88,    28,     3]), 3)
(array([194, 187,  42,  27,  26,  15,   9,   7]), 3)
(array([485, 138,  61,  37,  35,  15,   2,   1]), 3)
(array([58, 40, 37,  1,  0,  0,  0,  0]), 3)
(array([2028,   83,   25,    2,    2,    0,    0,    0]), 3)
(array([79, 75, 70, 37, 11,  2,  2,  0]), 3)
(array([14974,  5141,   643,    29,    18,     6,     0,     0]), 3)
(array([14974,  5141,   643,   123,    44,    35,    32,    23]), 3)
(array([850,  43,  37,  27,  26,  13,  11,   2]), 3)
(array([2028,   60,   37,    1,    1,    0,    0,    0]), 3)
(array([52, 37, 36,  0,  0,  0,  0,  0]), 3)
(array([17986,  2028,    37,    14,    11,     6,     4,     0]), 3)
(array([17986, 14974,  5259,   179,    62,    34,     3,     0]), 1)
(array([175, 116,  44,  37,  22,  10,   5,   2]), 3)
(array([5141, 1753,  643,  485,  215,   10,    7,    1]), 3)
(array([103,  37,  27,  22,  18,   5,   4,   0]), 3)
(array([14974,  5141,   958,   850,   140,   112,    63,     7]), 3)
(array([91, 86, 37,  3,  1,  1,  0,  0]), 3)
(array([61, 54, 27, 26,  1,  0,  0,  0]), 3)
(array([17986,  2028,   339,    75,    37,     6,     1,     0]), 3)
(array([131, 125,  55,  27,  16,   0,   0,   0]), 3)
(array([137, 131,  37,  19,   7,   4,   0,   0]), 3)
(array([231, 189,  62,  37,  33,   0,   0,   0]), 3)
(array([14974,  5141,   409,    69,    39,    35,    30,     7]), 3)
(array([269,  37,  15,  10,   7,   6,   1,   0]), 3)
(array([17986,  5259,   339,   311,    75,    58,    46,    37]), 3)
(array([2028,   89,   37,   23,   22,    9,    6,    0]), 3)
(array([14974,  5259,   126,    76,    28,    28,    25,    18]), 1)
(array([2028,  125,   17,   16,    0,    0,    0,    0]), 3)
(array([14974,  5141,   958,   150,    13,     2,     1,     0]), 3)
(array([333, 150, 139,  37,   8,   7,   3,   1]), 3)
(array([2028,   44,   36,   19,   13,   12,    4,    0]), 3)
(array([179,  61,  49,  27,  26,  12,   6,   0]), 3)
(array([17986,   339,   210,    40,    37,    20,     8,     5]), 3)
(array([14974,  5141,   151,    42,    18,    13,     8,     8]), 3)
(array([14974,  5141,    37,    17,    11,    10,     0,     0]), 3)
(array([2028,  266,  103,    4,    2,    0,    0,    0]), 3)
(array([170, 103,  78,  27,  27,  12,   2,   0]), 3)
(array([17986,   485,   115,    37,     7,     1,     0,     0]), 3)
(array([17986, 14974,  5141,    30,    17,    16,    14,    13]), 3)
(array([5141,  356,  339,   76,   59,   27,   26,   19]), 3)
(array([115,  57,  37,  27,  20,   5,   3,   1]), 3)
(array([93, 74, 67, 37, 34,  7,  2,  2]), 3)
(array([14974,  5141,   958,   367,    89,     9,     6,     1]), 3)
(array([14974,  5141,   643,   339,   251,     6,     3,     2]), 3)
(array([17986,   193,   122,   113,   109,    37,    26,     0]), 3)
(array([69, 37,  0,  0,  0,  0,  0,  0]), 3)
(array([656, 175,  14,   3,   0,   0,   0,   0]), 1)
(array([14974,  2028,   189,   176,    45,    41,    37,    29]), 3)
(array([57, 37,  0,  0,  0,  0,  0,  0]), 3)
(array([14974,  5141,   367,   356,   170,    40,    18,     8]), 3)
(array([14974,  5141,   170,    72,    56,    36,    35,    11]), 3)
(array([2028,  131,   30,   18,    8,    0,    0,    0]), 3)
(array([49, 41, 37, 36, 27, 13, 12, 10]), 3)
(array([83, 27,  6,  2,  0,  0,  0,  0]), 3)
(array([91, 37, 27, 24, 16,  5,  1,  0]), 3)
(array([485, 163,  85,  68,  37,  24,  16,  10]), 3)
(array([14974,  5141,   366,   356,    23,     0,     0,     0]), 3)
(array([14974,  6169,   366,     0,     0,     0,     0,     0]), 2)
(array([17986, 14974,  5141,   188,   145,   134,    89,    39]), 3)
(array([14974,  5141,   643,    87,     8,     6,     1,     0]), 3)
(array([61, 37, 34,  4,  1,  1,  0,  0]), 3)
(array([46, 45, 37, 36, 24, 19, 14, 10]), 3)
(array([14974,  5141,   643,    29,    26,    18,     0,     0]), 3)
(array([14974,  5141,   111,    94,    69,     6,     0,     0]), 3)
(array([14974,  5141,   356,    23,     4,     4,     1,     0]), 3)
(array([37, 27, 17,  1,  1,  0,  0,  0]), 3)
(array([76, 35, 27,  3,  2,  0,  0,  0]), 3)
(array([78, 34, 27, 11,  0,  0,  0,  0]), 3)
(array([17986,  2028,     7,     2,     0,     0,     0,     0]), 3)
(array([57, 37, 20, 13,  8,  0,  0,  0]), 3)
(array([14974,  5141,   958,    89,    55,    36,     8,     0]), 3)
(array([14974,  5141,   850,   125,    78,    58,    46,    39]), 3)
(array([92, 89, 62, 59, 37, 15, 11,  3]), 3)
(array([14974,  2028,   485,   189,   138,    49,    37,    34]), 3)
(array([14974,  5141,    36,    10,     6,     0,     0,     0]), 3)
(array([40, 17, 14,  8,  0,  0,  0,  0]), 3)
(array([14974,  5141,   356,    48,    28,     4,     3,     3]), 3)
(array([179,  56,  27,  16,   0,   0,   0,   0]), 3)
(array([14974,  5141,    78,    49,    43,    34,    25,     5]), 3)
(array([14974,  5141,   643,   246,   224,   188,    87,    18]), 3)
(array([14974,  5141,   643,   189,    75,    19,    18,    12]), 3)
(array([168,  37,  29,  13,   3,   3,   0,   0]), 3)
(array([45, 17, 10,  5,  1,  0,  0,  0]), 3)
(array([14974,  5141,   850,   643,    34,     0,     0,     0]), 3)
(array([485,  75,  65,  61,  43,  26,   0,   0]), 3)
(array([485, 118,  27,  24,  22,  15,   5,   3]), 3)
(array([94, 54, 37, 28, 20,  4,  0,  0]), 3)
(array([17986, 14974,  5141,    80,    49,    27,    17,     0]), 3)
(array([2028,  850,   58,   37,   19,    4,    0,    0]), 3)
(array([5141,  356,  149,  126,   83,   80,   37,   27]), 3)
(array([339, 131, 112,  22,   6,   1,   0,   0]), 3)
(array([17986, 14974,  5141,   958,   145,    86,     5,     3]), 3)
(array([188, 183, 111,  37,  32,  14,  14,  11]), 3)
(array([2028,  103,   37,   19,   18,    6,    0,    0]), 3)
(array([14974,  5141,   643,   189,   188,   123,    92,     0]), 3)
(array([14974,  5141,   958,    32,     6,     2,     0,     0]), 3)
(array([14974,  5141,   240,   227,   128,    34,    19,     5]), 3)
(array([14974,  5141,   130,    32,     1,     1,     1,     0]), 3)
(array([14974,  5141,   643,    52,    12,     7,     3,     0]), 3)
(array([14974,  5141,   643,   485,    76,    67,    39,    30]), 3)
(array([17986,   702,   656,    14,     2,     0,     0,     0]), 1)
(array([14974,  5141,   958,   188,    49,    13,     8,     2]), 3)
(array([14974,  5259,   702,    59,    58,    10,     9,     1]), 1)
(array([32, 29, 28, 27, 11,  8,  0,  0]), 3)
(array([2028,  322,   19,    2,    0,    0,    0,    0]), 3)
(array([246,  52,  37,  36,   0,   0,   0,   0]), 3)
(array([485,  63,  61,  59,  32,   8,   0,   0]), 3)
(array([27, 17,  9,  7,  4,  3,  1,  0]), 3)
(array([14974,  5141,   958,   224,   112,    29,    11,     2]), 3)
(array([14974,  5259,   702,   129,    81,    26,     0,     0]), 1)
(array([14974,  5141,   356,   106,    57,    34,    30,    15]), 3)
(array([83, 61, 53, 39, 37, 27, 20,  6]), 3)
(array([14974,  5141,   958,   131,     6,     2,     1,     0]), 3)
(array([14974,  6169,   152,    84,    81,    28,    20,    16]), 2)
(array([14974,  5141,   958,   374,   324,    27,    26,    21]), 3)
(array([14974,  5141,   193,   147,   123,    49,    17,     7]), 3)
(array([17986,  2028,    76,    37,    34,    24,    15,    12]), 3)
(array([14974,  5141,    99,    91,    56,    26,    14,     0]), 3)
(array([14974,  5141,   210,   138,   116,   103,    46,    38]), 3)
(array([2028,  335,  333,   33,   14,    7,    6,    0]), 3)
(array([53, 37, 34, 27, 25,  0,  0,  0]), 3)
(array([37, 19,  0,  0,  0,  0,  0,  0]), 3)
(array([17986,  5141,  2028,    34,    12,    11,     0,     0]), 3)
(array([14974,  2028,   356,   165,    76,    58,    54,    34]), 3)
(array([14974,  5141,    37,    26,     0,     0,     0,     0]), 3)
(array([14974,  5141,  2028,   958,   189,    69,    42,    17]), 3)
(array([269, 167, 149, 125,  61,  37,  31,  27]), 3)
(array([14974,  5141,   115,    58,    35,     8,     0,     0]), 3)
(array([444, 246,  37,  36,   1,   0,   0,   0]), 3)
(array([17986, 14974,  5141,   643,    24,    18,     2,     1]), 3)
(array([14974,  5259,   183,   152,   117,    64,    64,    58]), 1)
(array([14974,  5141,   643,    87,    29,    13,     5,     2]), 3)
(array([14974,  5141,    89,     9,     0,     0,     0,     0]), 3)
(array([2028,  333,  111,   37,   32,    9,    2,    2]), 3)
(array([194,  74,  23,   8,   5,   3,   0,   0]), 3)
(array([339, 335,  28,  22,  15,  13,  10,   0]), 3)
(array([14974,  5141,   236,   131,    32,    31,     8,     6]), 3)
(array([17986,   138,    37,    26,    24,     6,     3,     0]), 3)
(array([135,  69,  37,  31,  27,   0,   0,   0]), 3)
(array([14974,  2028,   188,   150,   147,    61,    37,    32]), 3)
(array([246, 168,  37,  36,  29,   0,   0,   0]), 3)
(array([14974,  5141,   115,    75,    10,     2,     1,     0]), 3)
(array([14974,  5141,   643,    89,     6,     1,     0,     0]), 3)
(array([17986,  2028,   115,    74,    37,    17,     0,     0]), 3)
(array([14974,  5141,   356,   174,     4,     0,     0,     0]), 3)
(array([14974,  5141,   643,    25,     9,     5,     0,     0]), 3)
(array([17986, 14974,  5141,   958,     6,     0,     0,     0]), 3)
(array([17986, 14974,  5141,   643,   485,   176,    46,    11]), 3)
(array([14974,  5141,   571,    39,     7,     5,     5,     0]), 3)
(array([14974,  5141,   367,   177,   138,    12,     8,     4]), 3)
(array([335,  37,  35,  24,  18,  14,   0,   0]), 3)
(array([14974,  5141,   958,     6,     0,     0,     0,     0]), 3)
(array([17986,   485,    75,    49,    37,    17,     0,     0]), 3)
(array([69, 61,  3,  0,  0,  0,  0,  0]), 3)
(array([14974,  5141,   958,   215,    86,    20,    13,     0]), 3)
(array([14974,  2028,   251,   189,    37,    19,    12,     2]), 3)
(array([485, 101,  27,  25,   2,   0,   0,   0]), 3)
(array([14974,  2028,   189,   177,    66,     9,     0,     0]), 3)
(array([14974,  5141,   194,   106,    80,    61,    55,    11]), 3)
(array([14974,   130,    32,    13,     5,     1,     1,     0]), 3)
(array([374, 322, 121, 105,  37,  26,  13,   5]), 3)
(array([115,  83,  56,  37,  35,  17,  15,   5]), 3)
(array([234, 189,  37,   7,   6,   2,   0,   0]), 3)
(array([14974,  5141,  2028,   643,    61,    39,    13,     2]), 3)
(array([17986, 14974,  5141,   850,   227,   113,    42,    23]), 3)
(array([37, 22,  7,  1,  0,  0,  0,  0]), 3)
(array([2028, 1753,  127,   32,   28,   22,    7,    5]), 3)
(array([18774,   850,    62,    37,    33,     4,     0,     0]), 3)
(array([14974,  5141,   958,   215,   131,    99,    86,    31]), 3)
(array([17986,   444,   115,    90,    64,    37,    33,    10]), 3)
(array([2028,  339,  177,   75,   39,    6,    0,    0]), 3)
(array([17986,    37,    22,    14,     0,     0,     0,     0]), 3)
(array([2028,  409,   22,    5,    3,    0,    0,    0]), 3)
(array([14974,  5141,   370,   189,    13,     8,     5,     0]), 3)
(array([17986,   302,    37,    27,    24,     6,     2,     0]), 3)
(array([485, 322, 147,  61,  58,  52,  37,  12]), 3)
(array([211,  59,  58,  46,  37,  19,  17,  14]), 3)
(array([14974,  5141,   643,   370,   246,   131,    89,    75]), 3)
(array([339, 269, 131,  89,  37,  36,  33,  11]), 3)
(array([14974,  5259,   286,   183,   129,   100,    39,    23]), 1)
(array([14974,  5141,   179,    57,    54,    34,     0,     0]), 3)
(array([17986, 14974,  5141,   643,   444,    44,    26,    24]), 3)
(array([14974,   850,    87,    65,    43,    37,     5,     3]), 3)
(array([14974,  5141,   170,    90,    73,    60,     0,     0]), 3)
(array([50, 37, 30, 25, 18, 14,  9,  0]), 3)
(array([103,  49,  37,  36,  27,   1,   1,   0]), 3)
(array([367, 219, 184, 105,  67,  37,   6,   5]), 3)
(array([5141,   96,   37,   36,   27,   10,    0,    0]), 3)
(array([17986,    62,    37,     4,     0,     0,     0,     0]), 3)
(array([14974,  5141,   958,    61,    35,    12,     1,     0]), 3)
(array([14974,  5141,   224,   106,    31,     4,     0,     0]), 3)
(array([14974,  5141,   958,    26,    16,     9,     0,     0]), 3)
(array([2028,  103,   19,   18,    6,    0,    0,    0]), 3)
(array([14974,  5141,   958,   374,    62,     3,     1,     0]), 3)
(array([246,  48,  37,  36,   3,   0,   0,   0]), 3)
(array([14974,  5141,   958,   339,    11,     3,     0,     0]), 3)
(array([17986,  2028,   444,   170,    84,    43,    37,     2]), 3)
(array([17986,  2028,   339,   269,    37,    29,     3,     1]), 3)
(array([49, 37, 16, 15,  0,  0,  0,  0]), 3)
(array([2028,   64,   55,   37,   27,   18,   11,    7]), 3)
(array([17986, 14974,  5141,   247,    73,    25,    12,    12]), 3)
(array([374, 175,  37,   9,   3,   0,   0,   0]), 3)
(array([14974,  5141,   958,    66,    58,    54,    22,     0]), 3)
(array([269,  89,  37,  24,  22,  19,  10,   0]), 3)
(array([76, 67, 30, 27, 25,  0,  0,  0]), 3)
(array([14974,  5141,   958,    89,    75,     2,     0,     0]), 3)
(array([134,  37,  27,   4,   3,   3,   1,   0]), 3)
(array([14974,  5141,   958,   149,    89,    10,     7,     1]), 3)
(array([14974,  2028,   105,    39,    37,     9,     4,     0]), 3)
(array([2028,  189,   89,   37,   23,   16,    1,    1]), 3)
(array([14974,  5141,   958,    27,    26,    21,     9,     1]), 3)
(array([111,  66,  38,  37,  25,   6,   5,   0]), 3)
(array([76, 37, 32, 27, 23,  8,  3,  0]), 3)
(array([14974,  5141,     5,     0,     0,     0,     0,     0]), 3)
(array([14974,  5141,   571,   365,   298,    61,    55,    11]), 3)
(array([2028,   26,    3,    0,    0,    0,    0,    0]), 3)
(array([55, 27, 12,  4,  1,  1,  0,  0]), 3)
(array([14974,  5141,   356,   149,    58,    41,     4,     1]), 3)
(array([37, 21, 18,  0,  0,  0,  0,  0]), 3)
(array([17986,  2028,   194,   138,    37,    12,     9,     3]), 3)
(array([53, 32, 27,  8,  5,  1,  0,  0]), 3)
(array([17986,    57,    51,    49,    37,    21,    10,     5]), 3)
(array([269,  37,  25,  16,   4,   1,   1,   0]), 3)
(array([17986,   485,    61,    61,     0,     0,     0,     0]), 3)
(array([14974,  1753,   211,   176,   154,    93,    57,    30]), 2)
(array([14974,  5141,   958,     6,     2,     0,     0,     0]), 3)
(array([37, 10,  6,  0,  0,  0,  0,  0]), 3)
(array([27, 23,  0,  0,  0,  0,  0,  0]), 3)
(array([14974,  5141,   958,    56,    46,    17,    13,     2]), 3)
(array([14974,  5141,   958,   189,    51,     7,     0,     0]), 3)
(array([103,  83,  46,  37,  16,  12,  11,   1]), 3)
(array([14974,  5141,   972,   850,   643,   208,   111,     9]), 3)
(array([269,  83,  74,  39,  38,  37,  27,  26]), 3)
(array([14974,  5141,   958,    28,     9,     7,     0,     0]), 3)
(array([84, 55, 37, 24,  4,  2,  1,  0]), 3)
(array([14974,  5141,   610,   356,   260,    10,     4,     2]), 3)
(array([14974,  5141,   958,    87,     6,     4,     2,     1]), 3)
(array([17986,   850,   162,   133,    53,    37,    27,     1]), 3)
(array([2028,   25,    6,    4,    4,    0,    0,    0]), 3)
(array([14974,  5141,   643,   485,   311,    39,    30,    29]), 3)
(array([126,  57,  37,  32,  23,  16,   5,   2]), 3)
(array([236,  37,  16,   5,   0,   0,   0,   0]), 3)
(array([335,  96,  37,  21,  16,   3,   0,   0]), 3)
(array([14974,  5259,   459,   144,    90,    85,    78,    52]), 1)
(array([14974,  5141,    87,    49,    15,    13,    10,     2]), 3)
(array([14974,  5141,   958,    24,     3,     2,     0,     0]), 3)
(array([17986,  2028,   339,    56,    45,    37,     0,     0]), 3)
(array([14974,  5141,   113,    49,    28,    18,    12,     3]), 3)
(array([39, 37,  5,  5,  0,  0,  0,  0]), 3)
(array([14974,  5141,  2028,   958,   275,    91,    34,    10]), 3)
(array([335, 333,  37,  35,  24,  18,  14,   0]), 3)
(array([138,  46,  37,  26,  17,  13,  11,   1]), 3)
(array([374, 366,  37,   5,   5,   2,   0,   0]), 3)
(array([14974,  5141,   366,   346,   298,   216,   193,    53]), 3)
(array([335,  37,  36,  27,  12,   1,   0,   0]), 3)
(array([605,  27,   8,   6,   2,   0,   0,   0]), 3)
(array([14974,  6169,   643,   183,   134,    10,    10,     7]), 2)
(array([335, 189, 119,  54,  37,  27,  10,   6]), 3)
(array([485, 116,  61,  38,  37,  31,  17,   3]), 3)
(array([17986,  2028,   339,    84,    59,     7,     6,     0]), 3)
(array([103,  43,  27,   9,   8,   3,   0,   0]), 3)
(array([14974,  5141,   149,   112,    79,    76,    70,    57]), 3)
(array([126,  37,  35,  27,   7,   6,   1,   0]), 3)
(array([324,  75,  37,   4,   3,   0,   0,   0]), 3)
(array([27, 25,  3,  1,  0,  0,  0,  0]), 3)
(array([14974,  5141,    44,     2,     0,     0,     0,     0]), 3)
(array([14974,  5141,   643,    21,     8,     1,     0,     0]), 3)
(array([14974,  5141,    49,    30,    19,     1,     0,     0]), 3)
(array([14974,  5141,    58,    15,    15,    11,     8,     4]), 3)
(array([14974,  5141,   322,    19,    16,     3,     0,     0]), 3)
(array([138, 105,  27,   8,   4,   1,   0,   0]), 3)
(array([14974,  5141,   643,    87,    66,    15,     9,     0]), 3)
(array([14974,  5141,   175,    24,    11,     5,     1,     0]), 3)
(array([2028,  367,   58,   37,    0,    0,    0,    0]), 3)
(array([14974,  5141,   298,   115,    23,    23,    22,    19]), 3)
(array([37, 32, 31,  5,  0,  0,  0,  0]), 3)
(array([83, 27,  3,  1,  0,  0,  0,  0]), 3)
(array([14974,  5141,    11,     3,     2,     0,     0,     0]), 3)
(array([67, 45, 37,  7,  4,  1,  0,  0]), 3)
(array([14974,  5259,   183,    22,    10,     8,     0,     0]), 1)
(array([14974,  5141,   643,   177,    86,    61,    37,    18]), 3)
(array([14974,  5141,   958,    25,    20,     0,     0,     0]), 3)
(array([105,  90,  45,  37,  27,  12,  11,   2]), 3)
(array([14974,  2028,   189,   176,    41,    37,    29,     7]), 3)
(array([14974,  5141,   643,   556,   197,    30,    15,     0]), 3)
(array([14974,  5141,   958,   138,    34,     0,     0,     0]), 3)
(array([280, 177,  69,  51,  50,  37,  25,   2]), 3)
(array([14974,  5141,   444,   370,   324,   236,   125,    90]), 3)
(array([374, 275, 193, 132,  87,  44,  37,  20]), 3)
(array([37, 23,  6,  0,  0,  0,  0,  0]), 3)
(array([14974,  5141,   115,    47,    24,    17,    15,     3]), 3)
(array([14974,  5141,   247,   106,   103,    38,    25,    20]), 3)
(array([17986,   248,    58,    37,    21,     9,     6,     1]), 3)
(array([18774, 14974,  5141,   643,   485,    18,     6,     5]), 3)
(array([17986,  2028,    83,    26,    12,     3,     0,     0]), 3)
(array([17986,  2028,    24,     6,     4,     3,     0,     0]), 3)
(array([356,  74,  42,  37,  34,  18,  16,  15]), 3)
(array([17986,  2028,    83,    80,    20,    18,     3,     0]), 3)
(array([131,  75,  22,  19,   0,   0,   0,   0]), 3)
(array([656, 188,  57,  52,   2,   1,   0,   0]), 1)
(array([17986,  2028,   850,   133,    56,    37,    27,    17]), 3)
(array([14974,  5141,    67,    49,    32,    20,    16,    16]), 3)
(array([79, 37, 27, 16, 15, 13,  2,  2]), 3)
(array([14974,    27,    16,     8,     3,     1,     0,     0]), 3)
(array([63, 37, 27, 14,  2,  1,  0,  0]), 3)
(array([14974,   104,    50,    37,     9,     4,     0,     0]), 3)
(array([17986,  2028,   339,   322,    37,    21,     0,     0]), 3)
(array([14974,  2028,    79,    40,    12,     7,     0,     0]), 3)
(array([14974,  5141,   311,    66,    30,    29,    18,    18]), 3)
(array([17986, 14974,  5141,   958,    61,    40,     0,     0]), 3)
(array([2028,  485,  106,   59,   22,    8,    0,    0]), 3)
(array([252,  52,  33,  27,  12,   9,   0,   0]), 3)
(array([17986,  2028,   168,   111,    37,     3,     0,     0]), 3)
(array([356, 139,  37,  31,  15,  10,   0,   0]), 3)
(array([17986, 14974,  5141,   958,    14,     0,     0,     0]), 3)
(array([55, 39, 27,  2,  1,  0,  0,  0]), 3)
(array([38, 27, 10,  9,  4,  0,  0,  0]), 3)
(array([17986,  2028,   138,    37,    16,    14,     3,     3]), 3)
(array([2028,   50,   37,   22,    7,    6,    3,    1]), 3)
(array([17986, 14974,  5141,   643,   485,   224,   176,    46]), 3)
(array([356,  75,  37,  34,  19,   7,   2,   1]), 3)
(array([14974,   210,   125,   118,    37,    28,     1,     0]), 3)
(array([14974,  5141,   958,    89,    34,    26,     2,     1]), 3)
(array([14974,  5141,   170,    39,    12,     6,     0,     0]), 3)
(array([14974,  5141,  1753,   311,   243,    76,    35,     7]), 3)
(array([17986,    37,    36,     4,     3,     1,     0,     0]), 3)
(array([17986,   121,    89,    52,    41,    37,    35,    22]), 3)
(array([149, 113, 101,  74,  56,   2,   0,   0]), 1)
(array([14974,  5141,   139,    23,    18,    11,     8,     6]), 3)
(array([370, 367,  27,   7,   7,   0,   0,   0]), 3)
(array([115, 111,  83,  37,  12,   0,   0,   0]), 3)
(array([5141, 1753,  643,  189,  114,   75,   61,   61]), 3)
(array([188,  37,  27,  17,   0,   0,   0,   0]), 3)
(array([5141, 2028,   87,   37,   29,   28,    0,    0]), 3)
(array([14974,   958,   250,   149,    32,     9,     3,     0]), 3)
(array([134,  74,  37,  36,  32,  27,   8,   7]), 3)
(array([17986, 14974,  5141,   958,    25,    10,     2,     0]), 3)
(array([147,  27,  20,   5,   0,   0,   0,   0]), 3)
(array([6169, 1753,  234,  227,  103,   57,   13,    9]), 2)
(array([17986,   189,   131,    37,    11,    11,     3,     0]), 3)
(array([335,  56,  27,  23,  16,  12,   3,   2]), 3)
(array([17986, 14974,  2028,   162,    75,    37,    15,    13]), 3)
(array([89, 37, 19, 13, 13,  2,  0,  0]), 3)
(array([0, 0, 0, 0, 0, 0, 0, 0]), 3)
(array([5141,  247,   37,   15,   14,    5,    3,    0]), 3)
(array([75, 27, 19, 14,  8,  0,  0,  0]), 3)
(array([485, 150,  21,   9,   1,   0,   0,   0]), 3)
(array([14974,  5141,   958,   370,    24,    21,     8,     8]), 3)
(array([14974,  2028,   189,   177,    33,    30,     2,     0]), 3)
(array([14974,  5141,   958,   367,    13,     3,     3,     0]), 3)
(array([17986, 14974,  5141,   958,   367,   131,    24,     5]), 3)
(array([101,  55,  37,  15,   5,   4,   0,   0]), 3)
(array([121,  37,  26,   5,   0,   0,   0,   0]), 3)
(array([17986, 14974,  5141,   958,   150,    86,    22,     1]), 3)
(array([14974,  5141,   356,    42,    31,    22,     6,     1]), 3)
(array([14974,  5141,   170,    72,    56,    11,     9,     5]), 3)
(array([367, 189, 176,  90,  78,  78,  37,   9]), 3)
(array([2028,  643,  610,   37,   32,   31,    0,    0]), 3)
(array([374, 219,  78,  76,  38,  37,  34,  17]), 3)
(array([14974,  5141,   958,   333,   224,    27,     2,     1]), 3)
(array([68, 49, 45, 37, 19, 14,  1,  0]), 3)
(array([17986, 14974,  5141,    34,    12,    11,     0,     0]), 3)
(array([2028,   66,   39,   32,   28,   18,   14,    3]), 3)
(array([160,  47,  34,  27,   0,   0,   0,   0]), 3)
(array([367, 162, 106,  43,  37,  15,   3,   2]), 3)
(array([179, 134, 107, 101,  81,  58,  44,  37]), 3)
(array([83, 57, 27,  6,  5,  0,  0,  0]), 3)
(array([2028,  610,  266,  193,  150,  123,   62,   44]), 3)
(array([14974,  2028,   189,    99,    37,    35,    30,    15]), 3)
(array([14974,   370,   367,   189,   143,   103,    69,    37]), 3)
(array([14974,  5141,   571,    61,    25,     0,     0,     0]), 3)
(array([131,  37,  28,  27,  25,  22,  17,  15]), 3)
(array([14974,  5141,  2028,    73,    65,    16,     3,     0]), 3)
(array([366, 339, 251, 115, 103,  89,  37,  22]), 3)
(array([14974,  5141,   958,   415,   215,   170,    86,    21]), 3)
(array([37, 27,  0,  0,  0,  0,  0,  0]), 3)
(array([37, 27, 26, 14, 13, 12, 10,  0]), 3)
(array([269,  83,  49,  39,  37,  36,  34,   6]), 3)
(array([972, 131,  37,  27,   1,   1,   0,   0]), 3)
(array([17986, 14974,  5141,   958,   216,    67,    30,    10]), 3)
(array([210,  53,  46,  37,  24,   4,   3,   3]), 3)
(array([14974,  5143,    87,    79,    75,    37,    28,    11]), 3)
(array([17986, 14974,  5141,   643,   370,    86,    75,    11]), 3)
(array([17986, 14974,  5141,   643,   339,     6,     5,     1]), 3)
(array([37, 27,  0,  0,  0,  0,  0,  0]), 3)
(array([14974,  5259,   140,    39,    30,    14,     2,     0]), 1)
(array([14974,  5141,   643,   123,   103,    27,     8,     2]), 3)
(array([14974,  5141,   109,    64,    43,     4,     0,     0]), 3)
(array([14974,  5141,   441,   189,   119,   105,    50,    45]), 3)
(array([247, 234, 111,  65,  58,  37,  27,  21]), 3)
(array([176, 137,  89,  84,  38,  37,  22,   0]), 3)
(array([246,  37,  36,  15,  10,   2,   0,   0]), 3)
(array([14974,  5141,   177,   170,    72,    56,    11,     0]), 3)
(array([14974,  5141,   958,   339,    15,     0,     0,     0]), 3)
(array([2028,   61,   16,    7,    0,    0,    0,    0]), 3)
(array([14974,  5141,   113,    49,    28,     2,     1,     0]), 3)
(array([131, 123,  74,  27,  10,   3,   0,   0]), 3)
